,SKU_ID,img_url
431,2120120,https://images.ulta.com/is/image/Ulta/2120120
432,2120821,https://images.ulta.com/is/image/Ulta/2120821
433,2120942,https://images.ulta.com/is/image/Ulta/2120942
434,2121113,https://images.ulta.com/is/image/Ulta/2121113
435,2121345,https://images.ulta.com/is/image/Ulta/2121345
436,2121346,https://images.ulta.com/is/image/Ulta/2121346
437,2121347,https://images.ulta.com/is/image/Ulta/2121347
438,2121348,https://images.ulta.com/is/image/Ulta/2121348
439,2121649,https://images.ulta.com/is/image/Ulta/2121649
440,2121845,https://images.ulta.com/is/image/Ulta/2121845
441,2122060,https://images.ulta.com/is/image/Ulta/2122060
442,2122140,https://images.ulta.com/is/image/Ulta/2122140
443,2122525,https://images.ulta.com/is/image/Ulta/2122525
444,2122526,https://images.ulta.com/is/image/Ulta/2122526
445,2122528,https://images.ulta.com/is/image/Ulta/2122528
446,2123482,https://images.ulta.com/is/image/Ulta/2123482
447,2123483,https://images.ulta.com/is/image/Ulta/2123483
448,2123484,https://images.ulta.com/is/image/Ulta/2123484
449,2123485,https://images.ulta.com/is/image/Ulta/2123485
450,2123486,https://images.ulta.com/is/image/Ulta/2123486
451,2123487,https://images.ulta.com/is/image/Ulta/2123487
452,2123488,https://images.ulta.com/is/image/Ulta/2123488
453,2123489,https://images.ulta.com/is/image/Ulta/2123489
454,2123490,https://images.ulta.com/is/image/Ulta/2123490
455,2123491,https://images.ulta.com/is/image/Ulta/2123491
456,2123492,https://images.ulta.com/is/image/Ulta/2123492
457,2123493,https://images.ulta.com/is/image/Ulta/2123493
458,2123494,https://images.ulta.com/is/image/Ulta/2123494
459,2123495,https://images.ulta.com/is/image/Ulta/2123495
460,2123496,https://images.ulta.com/is/image/Ulta/2123496
461,2123497,https://images.ulta.com/is/image/Ulta/2123497
462,2123498,https://images.ulta.com/is/image/Ulta/2123498
463,2123499,https://images.ulta.com/is/image/Ulta/2123499
464,2123500,https://images.ulta.com/is/image/Ulta/2123500
465,2123503,https://images.ulta.com/is/image/Ulta/2123503
466,2123504,https://images.ulta.com/is/image/Ulta/2123504
467,2123505,https://images.ulta.com/is/image/Ulta/2123505
468,2123506,https://images.ulta.com/is/image/Ulta/2123506
469,2123507,https://images.ulta.com/is/image/Ulta/2123507
470,2123508,https://images.ulta.com/is/image/Ulta/2123508
471,2123509,https://images.ulta.com/is/image/Ulta/2123509
472,2123510,https://images.ulta.com/is/image/Ulta/2123510
473,2123511,https://images.ulta.com/is/image/Ulta/2123511
474,2123512,https://images.ulta.com/is/image/Ulta/2123512
475,2123513,https://images.ulta.com/is/image/Ulta/2123513
476,2123514,https://images.ulta.com/is/image/Ulta/2123514
477,2123541,https://images.ulta.com/is/image/Ulta/2123541
478,2124372,https://images.ulta.com/is/image/Ulta/2124372
479,2124373,https://images.ulta.com/is/image/Ulta/2124373
480,2124375,https://images.ulta.com/is/image/Ulta/2124375
